0	24095
0.100033344448149	23248
0.200066688896299	22556
0.300100033344448	22271
0.400133377792598	21445
0.500166722240747	20663
0.600200066688896	20190
0.700233411137046	19602
0.800266755585195	19035
0.900300100033344	18708
1.00033344448149	18295
1.10036678892964	17680
1.20040013337779	17560
1.30043347782594	17175
1.40046682227409	16653
1.50050016672224	16205
1.60053351117039	15861
1.70056685561854	15627
1.80060020006669	15155
1.90063354451484	14853
2.00066688896299	14728
2.10070023341114	14541
2.20073357785929	14267
2.30076692230744	13862
2.40080026675559	13591
2.50083361120373	13407
2.60086695565188	13163
2.70090030010003	12902
2.80093364454818	12532
2.90096698899633	12600
3.00100033344448	12224
3.10103367789263	12012
3.20106702234078	11913
3.30110036678893	11698
3.40113371123708	11565
3.50116705568523	11175
3.60120040013338	11258
3.70123374458153	10974
3.80126708902968	10725
3.90130043347783	10399
4.00133377792598	10303
4.10136712237413	10412
4.20140046682228	10055
4.30143381127043	10026
4.40146715571858	9718
4.50150050016672	9669
4.60153384461487	9429
4.70156718906302	9340
4.80160053351117	9151
4.90163387795932	9006
5.00166722240747	8966
5.10170056685562	8863
5.20173391130377	8663
5.30176725575192	8614
5.40180060020007	8523
5.50183394464822	8277
5.60186728909637	8287
5.70190063354452	8145
5.80193397799267	8140
5.90196732244082	7966
6.00200066688897	7746
6.10203401133712	7540
6.20206735578527	7568
6.30210070023342	7584
6.40213404468157	7537
6.50216738912972	7430
6.60220073357787	7379
6.70223407802602	7167
6.80226742247417	7070
6.90230076692232	7031
7.00233411137047	7019
7.10236745581862	6803
7.20240080026677	6851
7.30243414471492	6845
7.40246748916307	6712
7.50250083361122	6774
7.60253417805937	6673
7.70256752250752	6681
7.80260086695567	6278
7.90263421140382	6273
8.00266755585197	6478
8.10270090030012	6211
8.20273424474827	6166
8.30276758919642	5780
8.40280093364457	6006
8.50283427809272	5929
8.60286762254087	5771
8.70290096698902	5766
8.80293431143717	5741
8.90296765588532	5706
9.00300100033347	5661
9.10303434478162	5500
9.20306768922977	5295
9.30310103367792	5373
9.40313437812607	5318
9.50316772257422	5337
9.60320106702236	5388
9.70323441147051	5168
9.80326775591866	5116
9.90330110036681	5139
10.003334444815	5112
10.1033677892631	5027
10.2034011337113	4978
10.3034344781594	4945
10.4034678226076	4886
10.5035011670557	4837
10.6035345115039	4820
10.703567855952	4611
10.8036012004002	4852
10.9036345448483	4685
11.0036678892965	4706
11.1037012337446	4710
11.2037345781928	4559
11.3037679226409	4465
11.4038012670891	4450
11.5038346115372	4451
11.6038679559854	4382
11.7039013004335	4266
11.8039346448817	4353
11.9039679893298	4198
12.004001333778	4268
12.1040346782261	4160
12.2040680226743	4135
12.3041013671224	4075
12.4041347115706	4085
12.5041680560187	4125
12.6042014004669	4034
12.704234744915	4007
12.8042680893632	4085
12.9043014338113	4037
13.0043347782595	3991
13.1043681227076	4044
13.2044014671558	3865
13.3044348116039	3795
13.4044681560521	3669
13.5045015005002	3713
13.6045348449484	3739
13.7045681893965	3656
13.8046015338447	3578
13.9046348782928	3554
14.004668222741	3661
14.1047015671891	3620
14.2047349116373	3488
14.3047682560854	3576
14.4048016005336	3565
14.5048349449817	3470
14.6048682894299	3417
14.704901633878	3425
14.8049349783262	3416
14.9049683227743	3459
15.0050016672225	3451
15.1050350116706	3317
15.2050683561188	3343
15.3051017005669	3287
15.4051350450151	3283
15.5051683894632	3326
15.6052017339114	3177
15.7052350783595	3184
15.8052684228077	3209
15.9053017672558	3168
16.005335111704	2991
16.1053684561521	3059
16.2054018006003	3179
16.3054351450484	3047
16.4054684894966	3041
16.5055018339447	3041
16.6055351783929	2910
16.705568522841	3022
16.8056018672892	2926
16.9056352117373	2879
17.0056685561855	2870
17.1057019006336	2893
17.2057352450818	2891
17.3057685895299	2938
17.4058019339781	2888
17.5058352784262	2846
17.6058686228744	2760
17.7059019673225	2822
17.8059353117707	2807
17.9059686562188	2784
18.0060020006669	2881
18.1060353451151	2771
18.2060686895632	2618
18.3061020340114	2725
18.4061353784595	2735
18.5061687229077	2659
18.6062020673558	2661
18.706235411804	2623
18.8062687562521	2702
18.9063021007003	2587
19.0063354451484	2651
19.1063687895966	2555
19.2064021340447	2595
19.3064354784929	2498
19.406468822941	2516
19.5065021673892	2526
19.6065355118373	2515
19.7065688562855	2508
19.8066022007336	2480
19.9066355451818	2453
20.0066688896299	2364
20.1067022340781	2431
20.2067355785262	2480
20.3067689229744	2476
20.4068022674225	2409
20.5068356118707	2304
20.6068689563188	2405
20.706902300767	2381
20.8069356452151	2341
20.9069689896633	2371
21.0070023341114	2339
21.1070356785596	2381
21.2070690230077	2313
21.3071023674559	2242
21.407135711904	2358
21.5071690563522	2252
21.6072024008003	2196
21.7072357452485	2218
21.8072690896966	2205
21.9073024341448	2227
22.0073357785929	2209
22.1073691230411	2194
22.2074024674892	2269
22.3074358119374	2142
22.4074691563855	2143
22.5075025008337	2177
22.6075358452818	2136
22.70756918973	2141
22.8076025341781	2075
22.9076358786263	2048
23.0076692230744	2113
23.1077025675226	2026
23.2077359119707	2083
23.3077692564189	2005
23.407802600867	2054
23.5078359453152	1980
23.6078692897633	2083
23.7079026342115	2020
23.8079359786596	2038
23.9079693231078	2006
24.0080026675559	1974
24.1080360120041	1917
24.2080693564522	1972
24.3081027009004	1933
24.4081360453485	1956
24.5081693897967	1971
24.6082027342448	1911
24.708236078693	1871
24.8082694231411	1923
24.9083027675893	1848
25.0083361120374	1893
25.1083694564856	1847
25.2084028009337	1905
25.3084361453819	1875
25.40846948983	1875
25.5085028342782	1815
25.6085361787263	1728
25.7085695231745	1840
25.8086028676226	1761
25.9086362120708	1882
26.0086695565189	1855
26.1087029009671	1718
26.2087362454152	1718
26.3087695898634	1771
26.4088029343115	1795
26.5088362787597	1764
26.6088696232078	1757
26.708902967656	1805
26.8089363121041	1721
26.9089696565523	1733
27.0090030010004	1686
27.1090363454486	1738
27.2090696898967	1769
27.3091030343449	1772
27.409136378793	1727
27.5091697232412	1768
27.6092030676893	1659
27.7092364121375	1697
27.8092697565856	1645
27.9093031010338	1639
28.0093364454819	1678
28.1093697899301	1643
28.2094031343782	1615
28.3094364788264	1570
28.4094698232745	1589
28.5095031677227	1532
28.6095365121708	1639
28.709569856619	1599
28.8096032010671	1638
28.9096365455153	1625
29.0096698899634	1551
29.1097032344116	1599
29.2097365788597	1550
29.3097699233079	1617
29.409803267756	1594
29.5098366122042	1524
29.6098699566523	1471
29.7099033011005	1481
29.8099366455486	1603
29.9099699899968	1490
30.0100033344449	1493
30.1100366788931	1536
30.2100700233412	1450
30.3101033677894	1486
30.4101367122375	1556
30.5101700566857	1398
30.6102034011338	1507
30.710236745582	1438
30.8102700900301	1359
30.9103034344783	1465
31.0103367789264	1411
31.1103701233746	1504
31.2104034678227	1492
31.3104368122709	1510
31.410470156719	1433
31.5105035011672	1349
31.6105368456153	1449
31.7105701900635	1459
31.8106035345116	1358
31.9106368789598	1339
32.0106702234079	1426
32.1107035678561	1383
32.2107369123042	1439
32.3107702567524	1409
32.4108036012005	1325
32.5108369456487	1348
32.6108702900968	1385
32.710903634545	1393
32.8109369789931	1376
32.9109703234413	1416
33.0110036678894	1387
33.1110370123376	1305
33.2110703567857	1329
33.3111037012339	1273
33.411137045682	1220
33.5111703901302	1343
33.6112037345783	1328
33.7112370790265	1282
33.8112704234746	1340
33.9113037679228	1335
34.0113371123709	1294
34.1113704568191	1284
34.2114038012672	1316
34.3114371457154	1168
34.4114704901635	1205
34.5115038346117	1239
34.6115371790598	1284
34.711570523508	1242
34.8116038679561	1255
34.9116372124043	1329
35.0116705568524	1298
35.1117039013006	1191
35.2117372457487	1301
35.3117705901969	1226
35.411803934645	1262
35.5118372790932	1235
35.6118706235413	1207
35.7119039679895	1308
35.8119373124376	1199
35.9119706568858	1205
36.0120040013339	1177
36.1120373457821	1215
36.2120706902302	1190
36.3121040346784	1171
36.4121373791265	1149
36.5121707235747	1239
36.6122040680228	1198
36.712237412471	1235
36.8122707569191	1147
36.9123041013673	1195
37.0123374458154	1164
37.1123707902636	1175
37.2124041347117	1193
37.3124374791599	1159
37.412470823608	1100
37.5125041680562	1165
37.6125375125043	1109
37.7125708569525	1174
37.8126042014006	1129
37.9126375458488	1155
38.0126708902969	1087
38.1127042347451	1093
38.2127375791932	1198
38.3127709236414	1075
